longitude,latitude,elevation,gravity_mgal,regional_mgal
-43.12070707070707,-22.86111111111111,11.496048843930478,-978056.2196306627,-978044.4444444444
-43.118686868686865,-22.86111111111111,10.711330016790042,-978058.823424301,-978044.4444444444
-43.11666666666667,-22.86111111111111,15.058875806608834,-978055.9273049016,-978044.4444444444
-43.11464646464646,-22.86111111111111,14.493762351321937,-978057.4878601432,-978044.4444444444
-43.11262626262626,-22.86111111111111,14.136894793657712,-978059.1645131048,-978044.4444444444
-43.11060606060606,-22.86111111111111,14.923214252342275,-978057.3098659693,-978044.4444444444
-43.108585858585855,-22.86111111111111,14.983255654445689,-978055.9657477154,-978044.4444444444
-43.10656565656566,-22.86111111111111,17.054121285784444,-978057.0781872022,-978044.4444444444
-43.10454545454545,-22.86111111111111,17.186648692372938,-978057.969563908,-978044.4444444444
-43.10252525252525,-22.86111111111111,15.755451568129862,-978056.4351820156,-978044.4444444444
-43.10050505050505,-22.86111111111111,16.388810125794244,-978056.8984205473,-978044.4444444444
-43.098484848484844,-22.86111111111111,15.71526160060923,-978055.3151866175,-978044.4444444444
-43.096464646464646,-22.86111111111111,13.71450828447299,-978054.7950021115,-978044.4444444444
-43.09444444444444,-22.86111111111111,16.059669983877914,-978056.3821979554,-978044.4444444444
-43.092424242424244,-22.86111111111111,11.627588649446727,-978055.7858577684,-978044.4444444444
-43.09040404040404,-22.86111111111111,16.35526862296212,-978054.0746114609,-978044.4444444444
-43.088383838383834,-22.86111111111111,11.65089582704828,-978055.438842159,-978044.4444444444
-43.086363636363636,-22.86111111111111,14.366389631064425,-978055.4089081757,-978044.4444444444
-43.08434343434343,-22.86111111111111,11.822688821552868,-978055.2506593947,-978044.4444444444
-43.08232323232323,-22.86111111111111,14.302495369574025,-978053.4640638827,-978044.4444444444
-43.08030303030303,-22.86111111111111,12.776372172577076,-978053.2504358062,-978044.4444444444
-43.07828282828282,-22.86111111111111,9.270415830519859,-978053.9869178365,-978044.4444444444
-43.076262626262626,-22.86111111111111,12.885779452542092,-978053.041270957,-978044.4444444444
-43.07424242424242,-22.86111111111111,10.443411665084849,-978051.2633213365,-978044.4444444444
-43.07222222222222,-22.86111111111111,12.888632642422266,-978053.5096172099,-978044.4444444444
-43.07020202020202,-22.86111111111111,10.630193771944642,-978054.2337878298,-978044.4444444444
-43.06818181818181,-22.86111111111111,10.895713249260703,-978051.5752064633,-978044.4444444444
-43.066161616161615,-22.86111111111111,7.64529255490403,-978051.8910167348,-978044.4444444444
-43.06414141414141,-22.86111111111111,7.817747761965939,-978052.2434026018,-978044.4444444444
-43.06212121212121,-22.86111111111111,7.497810388331262,-978050.6368024434,-978044.4444444444
-43.06010101010101,-22.86111111111111,9.532202521399286,-978050.2082034022,-978044.4444444444
-43.0580808080808,-22.86111111111111,10.564697151350185,-978053.0175729253,-978044.4444444444
-43.056060606060605,-22.86111111111111,4.980632044048043,-978051.2273414974,-978044.4444444444
-43.0540404040404,-22.86111111111111,8.118083928981648,-978048.026502045,-978044.4444444444
-43.0520202020202,-22.86111111111111,0.9933474650443488,-978049.5339394722,-978044.4444444444
-43.05,-22.86111111111111,2.3100843017446175,-978049.2188254058,-978044.4444444444
-43.25,-22.85909090909091,2.879907955699432,-978040.6635167451,-978036.3636363636
-43.247979797979795,-22.85909090909091,1.4582082926249798,-978042.0426671223,-978036.3636363636
-43.2459595959596,-22.85909090909091,0.36436355276073007,-978041.4906526712,-978036.3636363636
-43.24393939393939,-22.85909090909091,3.7309502487439756,-978041.8009436633,-978036.3636363636
-43.241919191919195,-22.85909090909091,1.8578496008072476,-978042.2154747385,-978036.3636363636
-43.23989898989899,-22.85909090909091,2.4359412062982213,-978043.3156357082,-978036.3636363636
-43.237878787878785,-22.85909090909091,2.4617856837117733,-978043.0640063891,-978036.3636363636
-43.23585858585859,-22.85909090909091,1.0307497335265805,-978044.0699215853,-978036.3636363636
-43.23383838383838,-22.85909090909091,1.251023859368471,-978043.716994866,-978036.3636363636
-43.231818181818184,-22.85909090909091,-0.748007878966988,-978045.1489875559,-978036.3636363636
-43.22979797979798,-22.85909090909091,-3.505601199085141,-978045.0239134363,-978036.3636363636
-43.227777777777774,-22.85909090909091,0.4852171328482431,-978044.77015007,-978036.3636363636
-43.22575757575758,-22.85909090909091,-3.281549512310347,-978045.6874825411,-978036.3636363636
-43.22373737373737,-22.85909090909091,-4.419644816027807,-978045.5057435412,-978036.3636363636
-43.221717171717174,-22.85909090909091,-3.3198355264531427,-978045.4222167342,-978036.3636363636
-43.21969696969697,-22.85909090909091,-5.173916491023743,-978045.1138000103,-978036.3636363636
-43.217676767676764,-22.85909090909091,-4.534650195401858,-978044.8243630307,-978036.3636363636
-43.215656565656566,-22.85909090909091,-3.3289609232760737,-978046.4943168485,-978036.3636363636
-43.21363636363636,-22.85909090909091,-3.6021716069805283,-978044.9512515811,-978036.3636363636
-43.21161616161616,-22.85909090909091,-6.339673867429433,-978045.6020286317,-978036.3636363636
-43.20959595959596,-22.85909090909091,-5.726968292265665,-978046.2888294492,-978036.3636363636
-43.20757575757575,-22.85909090909091,-2.7719848056225858,-978046.8890914198,-978036.3636363636
-43.205555555555556,-22.85909090909091,-4.057812426581574,-978046.9704990564,-978036.3636363636
-43.20353535353535,-22.85909090909091,-0.9907896978429669,-978046.3460347397,-978036.3636363636
-43.20151515151515,-22.85909090909091,-2.830952176274444,-978046.5490810863,-978036.3636363636
-43.19949494949495,-22.85909090909091,-2.912690271546334,-978046.672919139,-978036.3636363636
-43.19747474747475,-22.85909090909091,-7.946819992358593,-978048.1968965691,-978036.3636363636
-43.195454545454545,-22.85909090909091,-3.5730288474700016,-978047.9082906614,-978036.3636363636
-43.19343434343434,-22.85909090909091,-5.096773197468967,-978047.338951064,-978036.3636363636
-43.19141414141414,-22.85909090909091,-5.942920324603598,-978049.5191926705,-978036.3636363636
-43.18939393939394,-22.85909090909091,-4.316512638009059,-978049.4201530868,-978036.3636363636
-43.18737373737374,-22.85909090909091,-2.5356550037507812,-978049.2847897573,-978036.3636363636
-43.185353535353535,-22.85909090909091,-3.1608096928325367,-978048.5927089865,-978036.3636363636
-43.18333333333333,-22.85909090909091,-5.619736772455671,-978048.7605806016,-978036.3636363636
-43.18131313131313,-22.85909090909091,-2.0433158510903358,-978050.0816118846,-978036.3636363636
-43.17929292929293,-22.85909090909091,-4.435328621387598,-978051.5255037247,-978036.3636363636
-43.17727272727273,-22.85909090909091,-2.3266646375422164,-978049.9276265035,-978036.3636363636
-43.175252525252525,-22.85909090909091,-2.936176980670516,-978051.2394488291,-978036.3636363636
-43.17323232323232,-22.85909090909091,-2.3079576405611175,-978051.9484531764,-978036.3636363636
-43.17121212121212,-22.85909090909091,0.14836095594700582,-978051.8495117386,-978036.3636363636
-43.16919191919192,-22.85909090909091,-2.9535212101867376,-978050.3758203794,-978036.3636363636
-43.16717171717172,-22.85909090909091,3.5510811008914427,-978049.4468856873,-978036.3636363636
-43.165151515151514,-22.85909090909091,-3.4269724877906786,-978050.8636575681,-978036.3636363636
-43.16313131313131,-22.85909090909091,-0.40717585250260147,-978050.7744802457,-978036.3636363636
-43.16111111111111,-22.85909090909091,2.1176872146988206,-978049.8747533575,-978036.3636363636
-43.15909090909091,-22.85909090909091,3.1487676325292115,-978052.6621951858,-978036.3636363636
-43.15707070707071,-22.85909090909091,2.393408099062789,-978050.6458143309,-978036.3636363636
-43.155050505050504,-22.85909090909091,3.10266950233591,-978051.2138719177,-978036.3636363636
-43.1530303030303,-22.85909090909091,4.668004605686806,-978050.6604683464,-978036.3636363636
-43.1510101010101,-22.85909090909091,4.018046578176046,-978051.7221463993,-978036.3636363636
-43.148989898989896,-22.85909090909091,7.901106718923481,-978052.0565997814,-978036.3636363636
-43.1469696969697,-22.85909090909091,7.426723529576707,-978051.0860169011,-978036.3636363636
-43.14494949494949,-22.85909090909091,8.123127529817351,-978049.5530908101,-978036.3636363636
-43.14292929292929,-22.85909090909091,5.068256749198043,-978050.3050806479,-978036.3636363636
-43.14090909090909,-22.85909090909091,7.456013587675079,-978051.625433047,-978036.3636363636
-43.138888888888886,-22.85909090909091,7.61673440388833,-978052.3986203324,-978036.3636363636
-43.13686868686869,-22.85909090909091,6.795567470759032,-978052.6679281839,-978036.3636363636
-43.13484848484848,-22.85909090909091,10.100058453238296,-978049.5864526324,-978036.3636363636
-43.13282828282828,-22.85909090909091,8.858947268247867,-978051.7630053364,-978036.3636363636
-43.13080808080808,-22.85909090909091,11.778871166400492,-978051.0277148001,-978036.3636363636
-43.128787878787875,-22.85909090909091,8.838671604490425,-978049.2644290519,-978036.3636363636
-43.12676767676768,-22.85909090909091,14.903236098918583,-978052.0724184272,-978036.3636363636
-43.12474747474747,-22.85909090909091,10.1317412646772,-978048.8288681824,-978036.3636363636
-43.12272727272727,-22.85909090909091,12.793565286016738,-978050.4274509017,-978036.3636363636
-43.12070707070707,-22.85909090909091,14.338801894156882,-978051.1654775855,-978036.3636363636
-43.118686868686865,-22.85909090909091,11.981882554020427,-978050.0980987005,-978036.3636363636
-43.11666666666667,-22.85909090909091,15.162656192782528,-978050.3983495338,-978036.3636363636
-43.11464646464646,-22.85909090909091,11.299035415385204,-978049.0514879256,-978036.3636363636
-43.11262626262626,-22.85909090909091,16.925243207483945,-978049.9489588542,-978036.3636363636
-43.11060606060606,-22.85909090909091,14.275771585150709,-978051.013378444,-978036.3636363636
-43.108585858585855,-22.85909090909091,13.243063637734416,-978049.11603917,-978036.3636363636
-43.10656565656566,-22.85909090909091,13.987125785365352,-978050.0390426229,-978036.3636363636
-43.10454545454545,-22.85909090909091,16.31351782566736,-978048.2589379424,-978036.3636363636
-43.10252525252525,-22.85909090909091,13.597102043891189,-978049.4253537332,-978036.3636363636
-43.10050505050505,-22.85909090909091,13.297490765965733,-978048.4958786706,-978036.3636363636
-43.098484848484844,-22.85909090909091,14.343065064735098,-978047.5900729418,-978036.3636363636
-43.096464646464646,-22.85909090909091,12.38192528714519,-978047.7455446156,-978036.3636363636
-43.09444444444444,-22.85909090909091,18.286630214078162,-978047.0391896153,-978036.3636363636
-43.092424242424244,-22.85909090909091,13.382791368878703,-978046.3624533834,-978036.3636363636
-43.09040404040404,-22.85909090909091,16.009720854874057,-978047.950856981,-978036.3636363636
-43.088383838383834,-22.85909090909091,14.557883638018795,-978046.605037251,-978036.3636363636
-43.086363636363636,-22.85909090909091,11.924716720653922,-978049.6158599958,-978036.3636363636
-43.08434343434343,-22.85909090909091,13.600089084122624,-978045.7831991754,-978036.3636363636
-43.08232323232323,-22.85909090909091,14.862724726189565,-978046.0744344629,-978036.3636363636
-43.08030303030303,-22.85909090909091,12.566701718403179,-978046.4995121184,-978036.3636363636
-43.07828282828282,-22.85909090909091,14.945155402691478,-978044.9425713351,-978036.3636363636
-43.076262626262626,-22.85909090909091,14.18641274021176,-978043.8280286932,-978036.3636363636
-43.07424242424242,-22.85909090909091,13.536084692209826,-978045.2197948573,-978036.3636363636
-43.07222222222222,-22.85909090909091,10.306027420392432,-978045.4326525183,-978036.3636363636
-43.07020202020202,-22.85909090909091,8.566859263055754,-978044.0682641827,-978036.3636363636
-43.06818181818181,-22.85909090909091,8.976697831901935,-978045.3161033305,-978036.3636363636
-43.066161616161615,-22.85909090909091,10.051914110410793,-978044.3901905412,-978036.3636363636
-43.06414141414141,-22.85909090909091,10.186987416028273,-978042.2591578593,-978036.3636363636
-43.06212121212121,-22.85909090909091,4.170946615155433,-978043.1738860817,-978036.3636363636
-43.06010101010101,-22.85909090909091,7.901572921833574,-978044.8730907015,-978036.3636363636
-43.0580808080808,-22.85909090909091,7.625123190528475,-978044.5515078825,-978036.3636363636
-43.056060606060605,-22.85909090909091,6.1348887990455925,-978042.3569200146,-978036.3636363636
-43.0540404040404,-22.85909090909091,8.645937081840945,-978041.4249462554,-978036.3636363636
-43.0520202020202,-22.85909090909091,6.275264213140393,-978043.6773574061,-978036.3636363636
-43.05,-22.85909090909091,7.417848684233888,-978041.3866984162,-978036.3636363636
-43.25,-22.857070707070708,4.445227893727032,-978032.4431570985,-978028.2828282828
-43.247979797979795,-22.857070707070708,6.117864722874789,-978032.1096968832,-978028.2828282828
-43.2459595959596,-22.857070707070708,6.881357187745444,-978033.8946783203,-978028.2828282828
-43.24393939393939,-22.857070707070708,5.608023389368218,-978033.9515249904,-978028.2828282828
-43.241919191919195,-22.857070707070708,0.1813858757600193,-978036.8277927326,-978028.2828282828
-43.23989898989899,-22.857070707070708,1.249462322357755,-978032.8347452147,-978028.2828282828
-43.237878787878785,-22.857070707070708,0.47019496692366924,-978035.7532224086,-978028.2828282828
-43.23585858585859,-22.857070707070708,1.5577088836886839,-978036.3575009068,-978028.2828282828
-43.23383838383838,-22.857070707070708,1.387888683451305,-978035.9282968838,-978028.2828282828
-43.231818181818184,-22.857070707070708,-2.2070445881794067,-978034.412924654,-978028.2828282828
-43.22979797979798,-22.857070707070708,-0.9162533282852611,-978033.9701715122,-978028.2828282828
-43.227777777777774,-22.857070707070708,-5.590581826751107,-978036.3081899157,-978028.2828282828
-43.22575757575758,-22.857070707070708,0.8602488312102019,-978035.6922905042,-978028.2828282828
-43.22373737373737,-22.857070707070708,-3.4935166335018275,-978036.9049600919,-978028.2828282828
-43.221717171717174,-22.857070707070708,-2.7725878288008374,-978038.2443664161,-978028.2828282828
-43.21969696969697,-22.857070707070708,-3.887910014052324,-978035.9884418624,-978028.2828282828
-43.217676767676764,-22.857070707070708,-1.328050215041649,-978038.3457132854,-978028.2828282828
-43.215656565656566,-22.857070707070708,-9.61239758284325,-978036.4458073583,-978028.2828282828
-43.21363636363636,-22.857070707070708,-4.252391703770085,-978036.9394571456,-978028.2828282828
-43.21161616161616,-22.857070707070708,-4.675967183219055,-978037.879077309,-978028.2828282828
-43.20959595959596,-22.857070707070708,-5.579146255197026,-978036.9172474327,-978028.2828282828
-43.20757575757575,-22.857070707070708,-1.3885136575372932,-978036.7645104034,-978028.2828282828
-43.205555555555556,-22.857070707070708,-6.745587513406484,-978039.4197865204,-978028.2828282828
-43.20353535353535,-22.857070707070708,-3.517643355714213,-978040.2975994771,-978028.2828282828
-43.20151515151515,-22.857070707070708,-4.399018879990817,-978041.5934335352,-978028.2828282828
-43.19949494949495,-22.857070707070708,-2.598553837240665,-978037.7204557573,-978028.2828282828
-43.19747474747475,-22.857070707070708,-6.425776994647485,-978040.6359308955,-978028.2828282828
-43.195454545454545,-22.857070707070708,-6.48700328262985,-978039.286982387,-978028.2828282828
-43.19343434343434,-22.857070707070708,-2.7187357127658336,-978041.3832313374,-978028.2828282828
-43.19141414141414,-22.857070707070708,-3.9106300345123635,-978039.3173859011,-978028.2828282828
-43.18939393939394,-22.857070707070708,-7.662733946073118,-978041.762703264,-978028.2828282828
-43.18737373737374,-22.857070707070708,-5.425004035545774,-978042.4540460794,-978028.2828282828
-43.185353535353535,-22.857070707070708,-3.3100235007903227,-978041.662940884,-978028.2828282828
-43.18333333333333,-22.857070707070708,-2.1075766603238577,-978042.1702551037,-978028.2828282828
-43.18131313131313,-22.857070707070708,-4.807010918306972,-978041.2177469261,-978028.2828282828
-43.17929292929293,-22.857070707070708,-8.908981450515038,-978042.0321314861,-978028.2828282828
-43.17727272727273,-22.857070707070708,-1.6339004376422073,-978041.5104635062,-978028.2828282828
-43.175252525252525,-22.857070707070708,-4.690434159249684,-978042.5769914071,-978028.2828282828
-43.17323232323232,-22.857070707070708,-5.825218666980174,-978043.0889108739,-978028.2828282828
-43.17121212121212,-22.857070707070708,-6.96909277774778,-978043.1349029891,-978028.2828282828
-43.16919191919192,-22.857070707070708,0.8345120161950557,-978040.6233460434,-978028.2828282828
-43.16717171717172,-22.857070707070708,-0.0023900804979752888,-978042.549181313,-978028.2828282828
-43.165151515151514,-22.857070707070708,-0.15642904427167414,-978044.8530529568,-978028.2828282828
-43.16313131313131,-22.857070707070708,3.645892306287151,-978043.4730810224,-978028.2828282828
-43.16111111111111,-22.857070707070708,2.7315968672159987,-978042.9280281395,-978028.2828282828
-43.15909090909091,-22.857070707070708,5.29242345145694,-978041.2397829904,-978028.2828282828
-43.15707070707071,-22.857070707070708,-0.11142733777327862,-978042.1048922255,-978028.2828282828
-43.155050505050504,-22.857070707070708,3.2280337267855828,-978044.0917188427,-978028.2828282828
-43.1530303030303,-22.857070707070708,0.6931617514900599,-978040.775968209,-978028.2828282828
-43.1510101010101,-22.857070707070708,4.101104935734987,-978043.2376607037,-978028.2828282828
-43.148989898989896,-22.857070707070708,4.69719656187483,-978041.9601705278,-978028.2828282828
-43.1469696969697,-22.857070707070708,7.080936641994159,-978044.34933246,-978028.2828282828
-43.14494949494949,-22.857070707070708,6.548290656444393,-978045.5681641015,-978028.2828282828
-43.14292929292929,-22.857070707070708,8.327068538853224,-978044.5420224317,-978028.2828282828
-43.14090909090909,-22.857070707070708,9.101354769118789,-978046.3355161479,-978028.2828282828
-43.138888888888886,-22.857070707070708,12.607207722450536,-978040.9128048447,-978028.2828282828
-43.13686868686869,-22.857070707070708,8.25586097792023,-978042.73833909,-978028.2828282828
-43.13484848484848,-22.857070707070708,7.57736875036852,-978043.7939347657,-978028.2828282828
-43.13282828282828,-22.857070707070708,10.506090080794833,-978042.3217282153,-978028.2828282828
-43.13080808080808,-22.857070707070708,8.943187518775446,-978042.4789508053,-978028.2828282828
-43.128787878787875,-22.857070707070708,14.022660333506677,-978041.9304090457,-978028.2828282828
-43.12676767676768,-22.857070707070708,10.978402861698992,-978041.2142721016,-978028.2828282828
-43.12474747474747,-22.857070707070708,10.87293791246786,-978042.575891087,-978028.2828282828
-43.12272727272727,-22.857070707070708,11.492013235668143,-978043.0180052068,-978028.2828282828
-43.12070707070707,-22.857070707070708,14.271602186678543,-978041.1529613446,-978028.2828282828
-43.118686868686865,-22.857070707070708,12.887353514312197,-978041.0117139337,-978028.2828282828
-43.11666666666667,-22.857070707070708,12.254069332010378,-978041.5377435946,-978028.2828282828
-43.11464646464646,-22.857070707070708,17.16779051258761,-978039.2768802644,-978028.2828282828
-43.11262626262626,-22.857070707070708,12.388352194149839,-978041.7001490686,-978028.2828282828
-43.11060606060606,-22.857070707070708,14.398289269639694,-978041.9624436438,-978028.2828282828
-43.108585858585855,-22.857070707070708,15.820182823247151,-978040.4375601145,-978028.2828282828
-43.10656565656566,-22.857070707070708,11.402503175740591,-978041.3169138269,-978028.2828282828
-43.10454545454545,-22.857070707070708,15.735884356048288,-978039.9265027199,-978028.2828282828
-43.10252525252525,-22.857070707070708,12.735481342985683,-978041.0292571423,-978028.2828282828
-43.10050505050505,-22.857070707070708,16.521455772833807,-978040.3653802957,-978028.2828282828
-43.098484848484844,-22.857070707070708,12.940520302419138,-978037.8383232779,-978028.2828282828
-43.096464646464646,-22.857070707070708,16.20107164273736,-978039.8943927154,-978028.2828282828
-43.09444444444444,-22.857070707070708,16.936892597138474,-978040.0433947014,-978028.2828282828
-43.092424242424244,-22.857070707070708,16.318137668928273,-978037.8261776479,-978028.2828282828
-43.09040404040404,-22.857070707070708,14.928804645343972,-978039.7972641393,-978028.2828282828
-43.088383838383834,-22.857070707070708,13.756025651218366,-978039.1860568032,-978028.2828282828
-43.086363636363636,-22.857070707070708,12.820629735302685,-978037.661437355,-978028.2828282828
-43.08434343434343,-22.857070707070708,16.633751950536805,-978037.0429267078,-978028.2828282828
-43.08232323232323,-22.857070707070708,11.9754127935873,-978036.503109414,-978028.2828282828
-43.08030303030303,-22.857070707070708,10.948776307790315,-978038.2124073653,-978028.2828282828
-43.07828282828282,-22.857070707070708,13.969351447409597,-978036.6105622702,-978028.2828282828
-43.076262626262626,-22.857070707070708,10.630792414629555,-978037.4142723401,-978028.2828282828
-43.07424242424242,-22.857070707070708,9.87781205431543,-978037.2960303103,-978028.2828282828
-43.07222222222222,-22.857070707070708,8.417816506953411,-978035.2303858129,-978028.2828282828
-43.07020202020202,-22.857070707070708,9.840408546052208,-978036.7277719557,-978028.2828282828
-43.06818181818181,-22.857070707070708,10.118127061189055,-978035.6463934721,-978028.2828282828
-43.066161616161615,-22.857070707070708,10.225299750753264,-978035.5175112801,-978028.2828282828
-43.06414141414141,-22.857070707070708,11.077710543917044,-978036.4947841248,-978028.2828282828
-43.06212121212121,-22.857070707070708,9.647569338362432,-978034.2116393402,-978028.2828282828
-43.06010101010101,-22.857070707070708,7.61573895230523,-978034.374216869,-978028.2828282828
-43.0580808080808,-22.857070707070708,6.992237453477181,-978036.6808989169,-978028.2828282828
-43.056060606060605,-22.857070707070708,7.789976315861578,-978034.1809064737,-978028.2828282828
-43.0540404040404,-22.857070707070708,8.68821379602084,-978034.9988745144,-978028.2828282828
-43.0520202020202,-22.857070707070708,5.764016529959567,-978032.9004805647,-978028.2828282828
-43.05,-22.857070707070708,3.938887226005792,-978035.2189004427,-978028.2828282828
-43.25,-22.855050505050503,2.9514624412114085,-978026.0626311415,-978020.202020202
-43.247979797979795,-22.855050505050503,1.4125447179914916,-978025.5687342101,-978020.202020202
-43.2459595959596,-22.855050505050503,5.003809251732455,-978026.105323517,-978020.202020202
-43.24393939393939,-22.855050505050503,4.200639047057013,-978025.6297019061,-978020.202020202
-43.241919191919195,-22.855050505050503,3.5804416217858117,-978028.1479421655,-978020.202020202
-43.23989898989899,-22.855050505050503,1.5595410936934084,-978025.2180834446,-978020.202020202
-43.237878787878785,-22.855050505050503,4.034439378561767,-978026.5886839008,-978020.202020202
-43.23585858585859,-22.855050505050503,-0.32899166667860347,-978026.0010117546,-978020.202020202
-43.23383838383838,-22.855050505050503,1.9857655567916528,-978026.7361614299,-978020.202020202
-43.231818181818184,-22.855050505050503,-0.546699521152017,-978027.8741356604,-978020.202020202
-43.22979797979798,-22.855050505050503,-2.2085863765228084,-978029.4009650551,-978020.202020202
-43.227777777777774,-22.855050505050503,-0.30562103884830827,-978028.9363271863,-978020.202020202
-43.22575757575758,-22.855050505050503,-1.1443234340705875,-978027.0406162995,-978020.202020202
-43.22373737373737,-22.855050505050503,-1.694777124659585,-978027.5031633446,-978020.202020202
-43.221717171717174,-22.855050505050503,-2.6617133554224304,-978029.7672414527,-978020.202020202
-43.21969696969697,-22.855050505050503,-3.28435124055486,-978032.2251944022,-978020.202020202
-43.217676767676764,-22.855050505050503,1.2166841296274011,-978029.8786136499,-978020.202020202
-43.215656565656566,-22.855050505050503,-1.5088259007011429,-978030.2120110694,-978020.202020202
-43.21363636363636,-22.855050505050503,-2.71347172019224,-978030.4313703991,-978020.202020202
-43.21161616161616,-22.855050505050503,-4.180685842861879,-978029.9087991563,-978020.202020202
-43.20959595959596,-22.855050505050503,-2.597513569865319,-978029.8148549489,-978020.202020202
-43.20757575757575,-22.855050505050503,-3.7449316870706513,-978029.9520167162,-978020.202020202
-43.205555555555556,-22.855050505050503,-4.858473581191867,-978030.7449011051,-978020.202020202
-43.20353535353535,-22.855050505050503,-5.6083188517623626,-978033.2362420134,-978020.202020202
-43.20151515151515,-22.855050505050503,-5.213313623773358,-978032.0176186772,-978020.202020202
-43.19949494949495,-22.855050505050503,-11.402398305112804,-978029.6088820212,-978020.202020202
-43.19747474747475,-22.855050505050503,-4.610151637542187,-978031.7704325652,-978020.202020202
-43.195454545454545,-22.855050505050503,-5.937972135648048,-978032.003153617,-978020.202020202
-43.19343434343434,-22.855050505050503,-1.6654900221998594,-978032.2319832463,-978020.202020202
-43.19141414141414,-22.855050505050503,-4.662539000594072,-978032.3902890106,-978020.202020202
-43.18939393939394,-22.855050505050503,-6.890740582834521,-978035.396222291,-978020.202020202
-43.18737373737374,-22.855050505050503,-4.386108805920466,-978033.4528654121,-978020.202020202
-43.185353535353535,-22.855050505050503,-6.11498546965645,-978033.44381243,-978020.202020202
-43.18333333333333,-22.855050505050503,-2.7762447630371,-978032.3089203773,-978020.202020202
-43.18131313131313,-22.855050505050503,-2.8066093742870875,-978033.7187406344,-978020.202020202
-43.17929292929293,-22.855050505050503,-1.1047446997096169,-978035.5800234415,-978020.202020202
-43.17727272727273,-22.855050505050503,-4.202064883550401,-978033.6612382149,-978020.202020202
-43.175252525252525,-22.855050505050503,-2.121731077950436,-978035.0433184281,-978020.202020202
-43.17323232323232,-22.855050505050503,-4.460539152633618,-978035.5944509206,-978020.202020202
-43.17121212121212,-22.855050505050503,0.15859414502493396,-978035.3396759558,-978020.202020202
-43.16919191919192,-22.855050505050503,0.3043381656348205,-978034.0802417909,-978020.202020202
-43.16717171717172,-22.855050505050503,0.7920305697022365,-978033.4703122332,-978020.202020202
-43.165151515151514,-22.855050505050503,0.3581672888217145,-978034.3413147933,-978020.202020202
-43.16313131313131,-22.855050505050503,1.7574348708942127,-978034.2760076954,-978020.202020202
-43.16111111111111,-22.855050505050503,4.725671226742049,-978034.507184388,-978020.202020202
-43.15909090909091,-22.855050505050503,1.549680360884082,-978034.9393387948,-978020.202020202
-43.15707070707071,-22.855050505050503,3.0113794829358866,-978034.3922622905,-978020.202020202
-43.155050505050504,-22.855050505050503,1.1849278852856933,-978037.5444677251,-978020.202020202
-43.1530303030303,-22.855050505050503,2.250112087144427,-978035.0389864962,-978020.202020202
-43.1510101010101,-22.855050505050503,4.815541694587539,-978036.2072061118,-978020.202020202
-43.148989898989896,-22.855050505050503,7.462340871767003,-978033.9993785046,-978020.202020202
-43.1469696969697,-22.855050505050503,5.375193227919875,-978035.2972301528,-978020.202020202
-43.14494949494949,-22.855050505050503,6.045375344491352,-978035.0947441697,-978020.202020202
-43.14292929292929,-22.855050505050503,6.326529282239646,-978036.5942647996,-978020.202020202
-43.14090909090909,-22.855050505050503,6.685006670107357,-978034.0238350827,-978020.202020202
-43.138888888888886,-22.855050505050503,8.947338788056898,-978034.3529015406,-978020.202020202
-43.13686868686869,-22.855050505050503,5.9519845070901924,-978034.3510830366,-978020.202020202
-43.13484848484848,-22.855050505050503,12.081338813989737,-978035.6372675907,-978020.202020202
-43.13282828282828,-22.855050505050503,8.743123762858097,-978035.5027133179,-978020.202020202
-43.13080808080808,-22.855050505050503,12.051600052885819,-978034.3991465662,-978020.202020202
-43.128787878787875,-22.855050505050503,8.578787110800857,-978035.2000153193,-978020.202020202
-43.12676767676768,-22.855050505050503,12.942564709636898,-978033.9427723169,-978020.202020202
-43.12474747474747,-22.855050505050503,13.408025372799838,-978036.4004063826,-978020.202020202
-43.12272727272727,-22.855050505050503,13.263094330937175,-978034.5788719275,-978020.202020202
-43.12070707070707,-22.855050505050503,10.90595580509068,-978032.1367585894,-978020.202020202
-43.118686868686865,-22.855050505050503,13.761989368926324,-978033.326927701,-978020.202020202
-43.11666666666667,-22.855050505050503,11.231336111757367,-978033.423622112,-978020.202020202
-43.11464646464646,-22.855050505050503,13.391605676103183,-978031.4206930625,-978020.202020202
-43.11262626262626,-22.855050505050503,16.219563586338996,-978035.549294714,-978020.202020202
-43.11060606060606,-22.855050505050503,15.980606484670194,-978033.8284212247,-978020.202020202
-43.108585858585855,-22.855050505050503,14.60598191406256,-978033.2068418048,-978020.202020202
-43.10656565656566,-22.855050505050503,12.775605753684056,-978031.7331179531,-978020.202020202
-43.10454545454545,-22.855050505050503,16.126584286539828,-978031.4953168223,-978020.202020202
-43.10252525252525,-22.855050505050503,14.944504678297633,-978033.010656009,-978020.202020202
-43.10050505050505,-22.855050505050503,10.29530452365996,-978030.9150174826,-978020.202020202
-43.098484848484844,-22.855050505050503,16.49112748784513,-978032.0797337118,-978020.202020202
-43.096464646464646,-22.855050505050503,14.82711342025526,-978030.2238316858,-978020.202020202
-43.09444444444444,-22.855050505050503,17.190174469470193,-978032.2232529434,-978020.202020202
-43.092424242424244,-22.855050505050503,12.464769088932059,-978031.0656278624,-978020.202020202
-43.09040404040404,-22.855050505050503,8.13280923143077,-978031.1812348436,-978020.202020202
